,datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude
3979,10/2/98 19:55,Bettendorf,IA,US,light,60.0,1 minute,Heavy Blue Light beamed down and chased family in house&#44 simular to 50 foot wide search light.,11/1/98,41.52444439999999,-90.5155556
3980,10/2/99 1:45,Alhambra,CA,US,light,3.0,3 seconds,Luminous green object seen in slow descent before winking out.,10/19/99,34.0952778,-118.1261111
3981,10/2/99 1:45,Tulsa,OK,US,chevron,5.0,5 seconds,Looked up the light was just north of my house I realised then that it was a formation of 5 lights but the body of the craft was visibl,10/2/99,36.1538889,-95.9925
3982,10/2/99 12:00,Lewiston,NY,US,other,15.0,15 seconds,We were fishing in the lower Niagara River&#44 near the water intakes for the power plant just upstream from the Riverside Inn.,10/19/99,43.1725,-79.03611109999999
3983,10/2/99 19:08,Prairie City,OR,US,cigar,30.0,20-30 seconds,Appeared to be jet with short vapor trail then vapor changed to something like a fireman spraying with a fog or fan spray that spread W,10/19/99,44.463333299999995,-118.70888889999999
3984,10/2/99 19:15,Tracy,CA,US,other,20.0,20 sec,Ablation Cone with trailing smoke contrail Moving South to North.  Extingushed at near overhead.  Cone angle 20 approx. Deg.,10/19/99,37.7397222,-121.42416670000001
3985,10/2/99 20:00,San Diego Co. (East Part),CA,,diamond,10800.0,3 hours,This event has happened on numerous nights over eastern San Diego County. The craft appear to hover in a general area and then leave.,11/20/02,32.715738,-117.161084
3986,10/2/99 20:00,St. George/Hill,UT,,disk,600.0,5-10min.,My wife &#44 my friend and I were sitting on my front pourch when we all noticed a very bright light in the sky that was projecting a cone,10/19/99,0.0,0.0
3987,10/2/99 20:30,Newport,OR,US,changing,7200.0,2 hours,Original sighting was that of a Pyramid of lights&#44 however&#44 the shape of those lights changed in what I believe to be the rotating of a,10/19/99,44.6369444,-124.0522222
3988,10/2/99 22:00,Vicksburg,MS,US,circle,120.0,2 minutees,large object seemed to be hovering over the trees.,10/19/99,32.3525,-90.87777779999999
3989,10/2/99 22:45,Kalispell,MT,US,chevron,5.0,5 seconds,Group of 5 (perhaps 7) faint&#44 diffuse&#44 eliptical white lights&#44 traveling quite quickly north to south.  Relatively low altitude; discer,10/19/99,48.1958333,-114.31194440000002
3990,10/2/00 0:00,Sterling/Troy/Clinton Township,MI,,oval,8.0,6-8 sec,see above,12/2/00,42.53003,-82.950156
3991,10/2/00 9:54,Sterling Heights/Troy /Clintontwp,MI,,oval,8.0,6-8 seconds,Southeast Michigan&#44  orange light&#44 grew  held still and then vanished with little trace.,12/2/00,42.53003,-82.950156
3992,10/2/00 17:00,Crossville,TN,US,circle,8.0,two hours,more pulsing red lights in the night sky,12/2/00,35.9488889,-85.0269444
3993,10/2/00 20:30,Mitchelstown (Republic Of Ireland),,,unknown,300.0,5 minutes,I saw one object moving erracticly across the sky at vairous different speed&#39s. There was no sound accompanying the object. it was also,12/2/00,52.266213,-8.269886
3994,10/2/00 23:00,Fairbanks,AK,US,0,300.0,hour,Lights gradually coming on&#44 and then going off in formation.,12/23/02,64.8377778,-147.7163889
3995,36802,San Antonio,TX,US,light,900.0,10-15 min,three bright large lights in sky--loose formation?,12/2/00,29.423888899999998,-98.4933333
3996,10/2/01 6:50,Sandyville,WV,US,egg,300.0,5 min or so,Red Glowing Blimp-Like Object Hovering over a field,10/12/01,38.9058333,-81.6608333
3997,10/2/01 7:15,Easton (Forks Twsp.),PA,US,triangle,420.0,5-7minutes,Craftt in the treetops,11/20/01,40.6883333,-75.22111109999999
3998,10/2/01 17:00,Boston,PA,US,disk,0.0,??,Picture from a recent trip in PA.  Did not notice the object until I downloaded the picture,11/20/01,40.311944399999994,-79.8233333
3999,10/2/01 19:30,Latrobe,PA,US,fireball,2.0,seconds,Fireball Reported From Various Locations of Pennsylvania,10/12/01,40.3211111,-79.3797222
4000,10/2/01 19:39,Howell,MI,US,fireball,3.0,3 seconds,At 7:39 pm Tuesday&#44 October 2&#44 I was driving east on Clyde Rd.&#44 which is a dirt road 4 miles north of Howell&#44 MI.  I was 1 mile west of,10/12/01,42.6072222,-83.92944440000001
4001,10/2/01 19:45,St.Johns,MI,,other,3.0,3 sec.,Green lights&#44burning flame&#44 plane like object&#33,10/12/01,43.001143,-84.559152
4002,10/2/01 21:30,Maple Valley,WA,US,other,2.0,1 or 2 seconds,The object sighted was the same size&#44 shape&#44 and color of a medium sized star traveling diagnally but seemed strange.,10/12/01,47.4066667,-122.0375
4003,10/2/02 6:34,Northford,CT,US,egg,23.0,23 seconds,A Glow in the Sky......,12/23/02,41.3936111,-72.79166670000001
4004,10/2/02 7:30,Santa Fe,NM,US,egg,0.0,unknown,Oct. ?&#442002&#44 Santa Fe&#44 NM&#44 egg or football shaped object discovered after downloading photo,9/24/03,35.686944399999994,-105.93722220000001
4005,10/2/02 19:20,Watertown,NY,US,rectangle,0.0,0,The object picked up speed and followed us.,10/15/02,43.9747222,-75.91111109999999
4006,10/2/02 22:50,Yukon (Canada),YK,,unknown,8.0,6 -8 seconds,Movement of object was very unusual looking and moved with great speed,10/15/02,64.282327,-135.0
4007,10/2/03 2:45,Kerrville,TX,US,circle,15.0,15 seconds,first i saw 8 white lights in a V formation of wich i thought to be one single craft with the 8 lights on it .then they moved west towa,10/7/03,30.0472222,-99.14
4008,10/2/03 10:32,Ghent (Belgium),,,circle,13.0,13 sec,Floating disk above Ghent,10/7/03,0.0,0.0
4009,10/2/03 12:00,Hanna (Canada),AB,CA,cigar,180.0,3 minutes,They were aligned in a triangle formation they appared to be rotating in a circle.There was a burst of green light then they disape,10/15/03,51.633333,-111.91666699999999
4010,10/2/03 19:13,Charlotte,NC,US,oval,120.0,2 minutes,small orange oblong craft seen over Charlotte&#44 NC at 19:14 on October 02&#44 2003,10/7/03,35.226944399999994,-80.8433333
4011,10/2/03 19:15,Smithers (Canada),BC,CA,unknown,120.0,2 minutes,HBCCUFO CANADIAN REPORT:  A huge orange ball with a very short tail,10/7/03,54.766667000000005,-127.16666699999999
4012,10/2/03 19:30,Mobile,AL,US,chevron,15.0,15 sec,fast moving Chevron/ V formation of lights,10/7/03,30.6941667,-88.0430556
4013,10/2/03 21:00,Bayfield,CO,US,triangle,300.0,5 min,Flying triangle in Bayfield&#44 CO,10/31/03,37.22555560000001,-107.5975
4014,10/2/03 21:00,Goose Creek,SC,US,diamond,60.0,60 seconds,Object moved the full view of night sky in less than 60 seconds,10/7/03,32.9808333,-80.03277779999999
4015,10/2/03 21:45,Marlette,MI,US,light,3.0,3 seconds,strange light seen by 2  private pilots from light aircraft at night at appx 3500 feet agl to the NE over thumb of Michigan,10/7/03,43.326944399999995,-83.08027779999999
4016,10/2/03 22:15,Pueblo West,CO,US,other,15.0,10-15 seconds,Intense red light&#44 spinning rapidly&#44 droning sound.,10/31/03,38.35,-104.7222222
4017,10/2/04 2:55,Portchester,NY,,triangle,240.0,3-4 mins,Dark slow moving Triangle,10/27/04,41.001764,-73.665683
4018,10/2/04 3:00,East Rochester,NY,US,unknown,600.0,10 min,Early morning silent runner,10/27/04,43.108611100000005,-77.48777779999999
4019,10/2/04 5:30,Bristol,TN,US,triangle,600.0,10 minutes,Large Triangle shaped object witnessed with possible injuries,10/27/04,36.595,-82.18888890000001
4020,10/2/04 10:30,Ipswich (Australia),,AU,sphere,20.0,20 seconds,Transparent sphere straight &amp; level flight into the distance during air force air display in Australia.,10/27/04,-27.616667,152.76666699999998
4021,10/2/04 12:30,Flint,MI,US,sphere,30.0,30 seconds,white sphere flies out of contrail.,10/27/04,43.0125,-83.6875
4022,10/2/04 15:30,St. Louis,MO,US,unknown,600.0,5-10 minutes,Sat. Oct 2nd. 3:23 - 3:30 pm. St. Louis&#44 MO. Object hoovering in the sky with flashing light.,10/27/04,38.6272222,-90.1977778
4023,10/2/04 16:00,Burnsville,MN,US,diamond,120.0,2 minutes,I saw a diamond-shaped silver object hovering with little to no motion in the southward sky.,10/27/04,44.7677778,-93.2775
4024,10/2/04 18:00,Eatonville,WA,US,disk,0.0,0,stationary digital photos of 1-6 craft hoving over Mt. Rainier. Clear day&#44 bright sun at onset of sunset.,10/27/04,46.8675,-122.26527779999999
4025,10/2/04 18:20,West Covina,CA,US,unknown,600.0,10 minutes,white&#44 caterpillar contrails over Los Angeles County,10/27/04,34.09,-117.88944440000002
4026,10/2/04 19:30,Louisville,KY,US,oval,300.0,5 minutes,My 2 children and I saw 2 oval objects in the sky above the sunset over a busy interstate&#44 I took pictures.,10/27/04,38.2541667,-85.7594444
4027,10/2/04 19:30,Orange Beach,AL,US,light,900.0,15 min,Observed light at high altitude chane directions in an impossible way.,10/27/04,30.2941667,-87.5736111
4028,10/2/04 21:20,Bridlington (Uk/England),,GB,oval,900.0,15mins,This is real,10/27/04,54.095,-0.208056
4029,10/2/04 23:28,Huntington Beach,CA,US,light,240.0,4 minutes,Orange light traveling parallel to the Pacific coast emitting streaks of orange light.,7/5/05,33.660277799999996,-117.99833329999998
4030,10/2/04 23:37,South Attleboro,MA,US,triangle,60.0,1 min,Large triangular object&#44 close to ground.,10/27/04,41.908333299999995,-71.3625
4031,10/2/05 0:30,Heflin,AL,US,circle,300.0,five min,Object with bright red light hovered above my car siletly&#44 and followed me for about five minutes then disappeared.,8/7/07,33.648888899999996,-85.5875
4032,10/2/05 2:00,Edina,MN,US,formation,5.0,3-5 seconds,Triangle Formation,10/11/05,44.8897222,-93.3497222
4033,10/2/05 3:00,Westfield,MA,US,light,5400.0,>1.5 hours,Three bright lights appeard at different times.  Moving in zig-zag patterns in the sky over a long period of time.,10/11/05,42.125,-72.75
4034,10/2/05 4:00,Chicago,IL,US,light,240.0,3-4min,I saw a red lite moving accross the sky very slowly and totally silent.,10/11/05,41.85,-87.65
4035,10/2/05 5:00,Dividing Creek,NJ,US,circle,600.0,10min,Round&#44 red object flew liesurely then soared  at tree level-it&#39s color intensified and it quickly zig-zagged (3x) then traveled away.,10/20/05,39.2702778,-75.1013889
4036,10/2/05 9:15,San Marcos,TX,US,diamond,5400.0,1.5 hours,Very bright light was seen over South direction,10/11/05,29.883055600000006,-97.94111109999999
4037,10/2/05 15:00,Toronto (Canada),ON,CA,egg,120.0,2 minutes,It zigzaged  around and went very fast. It had lights that were not flashing,10/11/05,43.666667,-79.416667
4038,10/2/05 17:30,Providence,RI,US,changing,300.0,5 minutes,White tear drop shaped object that was visible to the naked eye that I noticed after an aircraft flew overhead.,10/11/05,41.8238889,-71.4133333
4039,10/2/05 18:00,New York City (Manhattan),NY,US,other,180.0,3 minutes,Did anyone see a very strange object flying above New York City on October 2&#44 2005?  I have pictures,2/14/06,40.7141667,-74.0063889
4040,10/2/05 18:20,Strasburg,CO,US,oval,900.0,15 min,Metallic oval or cylinder &#44 daytime&#44 visable for 15 min&#44 splits into 3 objects&#44Strasburg Colorado,10/11/05,39.7383333,-104.3227778
4041,10/2/05 19:30,Hillsborough,NJ,US,triangle,300.0,5 minutes,Very large&#44 bright orange triangle shaped object moving slowly through the sky.,10/11/05,40.4775,-74.6272222
4042,10/2/06 0:16,Amelia,OH,US,unknown,2.0,seconds,Frisby-like sound outside of window around midnight.,10/30/06,39.0283333,-84.2177778
4043,10/2/06 0:45,Portland,OR,US,circle,5400.0,1.5 hours,I was sitting outside on my porch after midnight. As I sat there I looked out above my neighbors house to see two stars about an inch a,10/30/06,45.523611100000004,-122.675
4044,10/2/06 2:00,Mckinney,TX,US,fireball,2.0,several seconds,While driving along intersate 380 toward the west in McKinney&#44 Texas&#44 on my left out of my peripheral vision&#44 I could see what appeared,10/30/06,33.1975,-96.615
4045,10/2/06 3:00,Santa Fe/Los Alamos,NM,,light,3600.0,1hr,Possible UFO over Santa Fe/Los Alamos,10/30/06,35.88808,-106.306972
4046,10/2/06 7:45,Crozet,VA,US,other,1.5,1.5 seconds,squiggle of light right over the car in the fog,10/30/06,38.069444399999995,-78.7008333
4047,10/2/06 17:00,Denver,CO,US,chevron,30.0,30 secs,My sister and I grew up in a model aviation building/flying family and we both have a keen knowledge of the state of aviation art in fl,10/30/06,39.7391667,-104.98416670000002
4048,10/2/06 17:00,New York City (Brooklyn),NY,US,changing,600.0,10 minutes,Photos of a UFO above Manhattan.,10/30/06,40.7141667,-74.0063889
4049,10/2/06 19:53,Wickenburg,AZ,US,formation,240.0,4 minutes,4 yellow lights&#44 aligned in a crescent shape appeared&#44 then disappeared.,10/30/06,33.968611100000004,-112.7288889
4050,10/2/06 20:02,Joplin,MO,US,light,420.0,7 min,Two bright lights turn into 20 to 30 planes&#33,10/30/06,37.084166700000004,-94.5130556
4051,10/2/06 22:45,Huntington Beach,CA,US,light,600.0,10 minutes,Large craft with two red lights hovering in sky tracked by a police helicopter for several minutes.,10/30/06,33.660277799999996,-117.99833329999998
4052,10/2/06 22:50,Huntington Beach,CA,US,changing,420.0,7 min,UFO over hUntington beach CA with helicopter circling it,10/30/06,33.660277799999996,-117.99833329999998
4053,10/2/06 23:15,New York City (Manhattan),NY,US,unknown,60.0,1 minute,&quot;U&quot; shaped formation of 15-20 yellow lights flew from southward above new york city at approximately 11pm on Monday October 2&#44 2006,10/30/06,40.7141667,-74.0063889
4054,10/2/07 1:30,Metairie,LA,US,unknown,30.0,<30 seconds,Object over New Orleans streaked out of sight in a flash followed with a sonic boom.,10/8/07,29.983888899999997,-90.1527778
4055,10/2/07 2:00,Everett,WA,US,light,1200.0,20min - 30min,A bright yellowish light over the I-5 freeway in Western Washington.,1/10/09,47.9791667,-122.20083329999999
4056,10/2/07 3:00,Claremont,CA,US,circle,7200.0,2 hours,woke up at around 3am to use the bathroom when I noticed a bright light coming in my bedroom window.  ((NUFORC Note:  Venus.  PD)),10/8/07,34.0966667,-117.7188889
4057,10/2/07 4:00,Murrysville,PA,US,light,3600.0,1hr,sitting in the sky bright light and just still seen it 3 times now on different nights. ((NUFORC Note:  Venus.  PD)),10/8/07,40.4283333,-79.6977778
4058,10/2/07 6:30,Houston,TX,US,light,600.0,10 minutes,Strobbing Orb  ((NUFORC Note:  Venus??  PD)),10/8/07,29.763055600000005,-95.3630556
4059,10/2/07 10:00,Cottonwood,AZ,US,triangle,120.0,2 minutes,Triangle or three-light formation seen in daylight,10/8/07,34.7391667,-112.00916670000001
4060,10/2/07 21:30,Lubec,ME,US,circle,15.0,15 seconds,Low flying  bright object appeared to zigzag  and hover.,11/28/07,44.860555600000005,-66.98472220000001
4061,10/2/07 21:48,Melbourne (Australia),,AU,oval,5.0,5 secs,Witnessed a blue glow followed by a streak of light in Melbourne Australia 10/02/2007,10/8/07,-37.813938,144.963425
4062,10/2/07 22:00,Va/Atlantic Coast (Aboard Usn Ship),VA,,light,1800.0,1:30 minutes,UFO out at sea.  ((NUFORC Note:  Sighting by U. S. Navy personnel.  PD)),10/8/07,38.737053,-77.247283
4063,10/2/07 23:00,Colorado Springs,CO,US,triangle,1200.0,20 mins.,the second object appreared suddenly&#44 then flickered out as the first object returned the way it had come.,10/8/07,38.8338889,-104.8208333
4064,10/2/07 23:52,Avon Park,FL,US,unknown,900.0,15 min,Lights in the Sky near Avon Park Bombing range,11/28/07,27.595555600000004,-81.5063889
4065,39358,Stanton,MI,US,circle,0.0,dark cold morning,Cirkle one light&#44 bright and no Sound.,11/28/07,43.2925,-85.08138890000001
4066,10/2/08 5:10,Benson,NC,US,other,30.0,30seconds,unknown looking craft,10/31/08,35.381944399999995,-78.54888890000001
4067,10/2/08 5:45,Carlsbad,CA,US,light,300.0,3-5mins.,10/02/08 just before sunrise&#44 dark skies. Hovering white light which turned to blinking blue &amp; red. Lasted 5 mins long.,10/31/08,33.158055600000004,-117.3497222
4068,10/2/08 19:00,Arlington,TX,US,light,300.0,5 min,About 7 pm Nov&#44 2&#44 2008 I was leaving a restraunt near the Parks Mall and I looked up and notice a very bright white light.  It appeare,1/10/09,32.735555600000005,-97.1077778
4069,10/2/08 19:20,Hockessin,DE,US,cylinder,120.0,2 min,UFOs Sighted in Hockessin&#44 Delaware.,10/31/08,39.7875,-75.6969444
4070,10/2/08 19:50,Westminster West/ Putney Border,VT,,disk,600.0,about 10 minutes,Craft sighting in Westminster West&#44 Vermont on 10/02/2008,1/10/09,44.558803000000005,-72.577841
4071,10/2/08 19:50,Westminster West/ Putney Border,VT,,disk,600.0,about 10 minutes,Hovered for about 10 minutes shifting left to right very quickly; not illuminated by lights- reflective underside making it visible.,1/10/09,44.558803000000005,-72.577841
4072,10/2/08 19:52,Middletown,NY,US,light,3600.0,1hr +,Large bright light with aircraft below it shows to me that it is not an aircraft.,10/31/08,41.4458333,-74.4233333
4073,10/2/08 20:00,Marshalltown,IA,US,triangle,5.0,4-5 seconds,October 2&#44 2008  just after 8 p.m.  Marshalltown&#44 Iowa&#44  saw a black triangular shaped object&#44 with round green lights in  V  pattern,10/31/08,42.0494444,-92.90777779999999
4074,10/2/08 20:00,Neacroft (Christchurch) Bournemouth (Uk/England),,,unknown,300.0,5 minutes,Cluster of flashing lights spotted,10/31/08,0.0,0.0
4075,10/2/08 20:00,Philadelphia,PA,US,egg,30.0,30 sec,Did this sighting have anything to do with my husbands illness?,10/10/11,39.9522222,-75.1641667
4076,10/2/08 21:00,Fort Worth,TX,US,triangle,120.0,2 minutes,Triangular craft with white glowing lights,10/31/08,32.7252778,-97.32055559999999
4077,10/2/08 22:46,Oakland,CA,US,light,2.0,seconds,White light over San Francisco Bay observed from Downtown Oakland,10/31/08,37.804444399999994,-122.2697222
4078,10/2/08 23:00,Monroe,NY,US,triangle,120.0,2 minutes,Triangular with red lights hovering and disappears,1/10/09,41.330555600000004,-74.18722220000001
4079,10/2/09 2:00,Cheshire&#44 Lymm (Uk/England),,,light,300.0,around 5 minutes,light moving around&#44 green comet.,2/14/10,53.381724,-2.480044
4080,10/2/09 3:00,Farmington,MO,US,unknown,0.0,unknown,Night visitations?,12/12/11,37.7808333,-90.4216667
4081,10/2/09 6:40,New York City,NY,US,other,0.0,?,Cloud like ring shaped object   in cloudless sky seen over Union Square park in New York,12/12/09,40.7141667,-74.0063889
4082,10/2/09 10:30,Jacksonville,FL,US,light,120.0,couple of minutes,Object moving above cloud line in Jacksonville&#44 FL Oct 2&#44 2009 at 10:30 am,12/12/09,30.331944399999998,-81.6558333
4083,10/2/09 18:45,Denver,CO,US,light,7200.0,2 hours,three semi-stationary lights in sky seen from Denver area but over Kansas. Able to move very fast.,12/12/09,39.7391667,-104.98416670000002
